title,price,old_price,discount_percent,discount_label,deal_type,unit,url,scraped_at,title_eng
Gesuikerde donuts,1.79,1.79,0,,Standard,4-pack,https://www.lidl.nl/p/gesuikerde-donuts/p10033305,2026-09-01,Sugared donuts
Saucijzenbroodje,0.79,0.98,19,Lidl Plus (-19%),Member Deal,,https://www.lidl.nl/p/saucijzenbroodje/p10033319,2026-09-01,Sausage roll
Worteltaart met glazuur,1.99,1.99,0,,Standard,2 x 100 g,https://www.lidl.nl/p/worteltaart-met-glazuur/p10033309,2026-09-01,Carrot cake with icing
Appelrondo's,2.49,2.49,0,,Standard,4-pack,https://www.lidl.nl/p/appelrondo-s/p10033311,2026-09-01,Appelrondo's
Gevlochten brioche,2.99,2.99,0,,Standard,400 g,https://www.lidl.nl/p/gevlochten-brioche/p10033313,2026-09-01,Gevlochten brioche
Speklapjes naturel,5.99,5.99,0,,Standard,800 gram,https://www.lidl.nl/p/speklapjes-naturel/p10033289,2026-09-01,Natural bacon rashers
Gemengd gehakt,6.99,6.99,0,,Standard,1 kilo,https://www.lidl.nl/p/gemengd-gehakt/p10031896,2026-09-01,Gemengd gehakt
Pangasiusfilets,2.99,3.99,25,Lidl Plus (-25%),Member Deal,,https://www.lidl.nl/p/pangasiusfilets/p10033321,2026-09-01,Pangasiusfilets
Kip champignonsnitzels,5.49,5.49,0,,Standard,500 g,https://www.lidl.nl/p/kip-champignonsnitzels/p10033293,2026-09-01,Chicken mushroom skewers
Spekburgers,2.69,2.69,0,,Standard,250 g,https://www.lidl.nl/p/spekburgers/p10033295,2026-09-01,Bacon burgers
Hele dorade,1.59,1.59,0,,Standard,,https://www.lidl.nl/p/hele-dorade/p10031518,2026-09-01,Hele dorade
Ovenschotel kipdijfilet carbonara,4.99,4.99,0,,Standard,455 g,https://www.lidl.nl/p/ovenschotel-kipdijfilet-carbonara/p10033297,2026-09-01,Ovenschotel kipdijfilet carbonara
Plantaardige falafel of vegetarische spinazie-kaas rondo,1.19,1.48,20,Lidl Plus (TOT -33%),Member Deal,,https://www.lidl.nl/p/plantaardige-falafel-of-vegetarische-spinazie-kaas-rondo/p10033323,2026-09-01,Vegetable falafel or vegetarian spinach cheese rondo
ACTIMEL,3.99,3.99,0,,Standard,12 x 100 ml,https://www.lidl.nl/p/actimel/p10033275,2026-09-01,ACTIMEL
LEERDAMMER Plakken,1.99,1.99,0,,Standard,160 g,https://www.lidl.nl/p/leerdammer-plakken/p10033277,2026-09-01,LEERDAMMER Plakken
CAMPINA Vla,1.49,1.49,0,,Standard,1 l,https://www.lidl.nl/p/campina-vla/p10033279,2026-09-01,CAMPINA Custard
COOLBEST Fruitdrink,1.19,1.19,0,,Standard,1 liter,https://www.lidl.nl/p/coolbest-fruitdrink/p10033281,2026-09-01,COOLBEST Fruit drink
KARVAN CÃVITAM,3.69,3.69,0,,Standard,900 ml,https://www.lidl.nl/p/karvan-cevitam/p10033283,2026-09-01,KARVAN CÃVITAM
DOUWE EGBERTS IJskoffie,0.69,0.69,0,,Standard,230 ml,https://www.lidl.nl/p/douwe-egberts-ijskoffie/p10033285,2026-09-01,DOUWE EGBERTS IJskoffie
Plantaardige broodsalades,1.79,1.79,0,,Standard,300 g,https://www.lidl.nl/p/plantaardige-broodsalades/p10033287,2026-09-01,Plantaardige broodsalades
WAGNER Big Sensation,2.49,2.49,0,,Standard,415-440 g,https://www.lidl.nl/p/wagner-big-sensation/p10033255,2026-09-01,WAGNER Big Sensation
3-vaks kant-en-klaar maaltijd,3.49,3.49,0,,Standard,500 g,https://www.lidl.nl/p/3-vaks-kant-en-klaar-maaltijd/p10033257,2026-09-01,3-compartment ready-made meal
CHICKEN TONIGHT,1.99,1.99,0,,Standard,515-535 g,https://www.lidl.nl/p/chicken-tonight/p10033259,2026-09-01,CHICKEN TONIGHT
Alle vloeibare margarine,1.19,1.59,25,,Standard,500-750 ml,https://www.lidl.nl/p/alle-vloeibare-margarine/p10033325,2026-09-01,Alle vloeibare margarine
IGLO Crispino's,2.49,2.49,0,,Standard,300 g,https://www.lidl.nl/p/iglo-crispino-s/p10033263,2026-09-01,IGLO Crispino's
Quiche,2.49,3.49,29,,Standard,350 g,https://www.lidl.nl/p/quiche/p10031662,2026-09-01,Quiche
Gerookte zalm,2.99,4.29,30,Lidl Plus (-30%),Member Deal,,https://www.lidl.nl/p/gerookte-zalm/p10033267,2026-09-01,Gerookte zalm
Borrelkaas,1.64,2.19,25,Lidl Plus (-25%),Member Deal,,https://www.lidl.nl/p/borrelkaas/p10033269,2026-09-01,Borrelkaas
MAGGI,0.99,0.99,0,,Standard,,https://www.lidl.nl/p/maggi/p10033271,2026-09-01,MAGGI
HEINZ Tomato Frito,1.49,1.49,0,,Standard,780 g,https://www.lidl.nl/p/heinz-tomato-frito/p10033273,2026-09-01,HEINZ Tomato Frito
WIJKO SatÃ©saus,1.99,3.49,43,,Standard,520 g,https://www.lidl.nl/p/wijko-satesaus/p10033241,2026-09-01,WIJKO Satay sauce
IJs,1.99,1.99,0,,Standard,,https://www.lidl.nl/p/ijs/p10033243,2026-09-01,Ice
HEINZ Ketchup zero of mayonaise,1.99,1.99,0,,Standard,400 ml,https://www.lidl.nl/p/heinz-ketchup-zero-of-mayonaise/p10033245,2026-09-01,HEINZ Ketchup zero or mayonnaise
Tiramisu,1.99,2.49,20,Lidl Plus (-20%),Member Deal,,https://www.lidl.nl/p/tiramisu/p10033327,2026-09-01,Tiramisu
Citroenijs op dropstokje,2.49,2.49,0,,Standard,6 stuks,https://www.lidl.nl/p/citroenijs-op-dropstokje/p10033249,2026-09-01,Lemon ice cream on a licorice stick
RITTER SPORT,2.99,2.99,0,,Standard,218 g,https://www.lidl.nl/p/ritter-sport/p10033251,2026-09-01,RITTER SPORT
Melkhazelnootkoekjes,1.99,1.99,0,,Standard,300 g,https://www.lidl.nl/p/melkhazelnootkoekjes/p10033253,2026-09-01,Milk hazelnut cookies
LA CHOUFFE of LIEFMANS,4.99,4.99,0,,Standard,,https://www.lidl.nl/p/la-chouffe-of-liefmans/p10033205,2026-09-01,LA CHOUFFE or LIOFMANS
OASIS,2.49,2.49,0,,Standard,2 liter,https://www.lidl.nl/p/oasis/p10033207,2026-09-01,OASIS
FREEWAY Cola,0.99,1.07,7,,Standard,2 liter,https://www.lidl.nl/p/freeway-cola/p10033329,2026-09-01,FREEWAY Cola
PAULANER,1.49,1.49,0,,Standard,"0,5 l",https://www.lidl.nl/p/paulaner/p10033211,2026-09-01,PAULANER
DESPERADOS,5.99,5.99,0,,Standard,"6 x 0,33 l",https://www.lidl.nl/p/desperados/p10033213,2026-09-01,DESPERADOS
EXTRA Chew good,2.49,2.49,0,,Standard,,https://www.lidl.nl/p/extra-chew-good/p10033215,2026-09-01,EXTRA Chew good
Hondensnacks,1.49,1.49,0,,Standard,75-100 g,https://www.lidl.nl/p/hondensnacks/p10033217,2026-09-01,Hondensnacks
COSHIDA Kattenkorrels met lavendel geur,3.29,3.29,0,,Standard,6 L,https://www.lidl.nl/p/coshida-kattenkorrels-met-lavendel-geur/p10033219,2026-09-01,COSHIDA Kattenkorrels met lavendel geur
Goudse jonge kaas stuk,3.79,3.79,0,,Standard,Halve kilo,https://www.lidl.nl/p/goudse-jonge-kaas-stuk/p10033139,2026-09-01,Gouda young cheese piece
High protein kwark of pudding,1.69,1.69,0,,Standard,400-500 g,https://www.lidl.nl/p/high-protein-kwark-of-pudding/p10033141,2026-09-01,High protein kwark of pudding
Gerookte scharrelkipfilet,2.69,2.69,0,,Standard,200 g,https://www.lidl.nl/p/gerookte-scharrelkipfilet/p10033143,2026-09-01,Gerookte scharrelkipfilet
Bio kaas stuk,5.49,5.49,0,,Standard,,https://www.lidl.nl/p/bio-kaas-stuk/p10033356,2026-09-01,Organic cheese piece
Salami,1.99,1.99,0,,Standard,200 g,https://www.lidl.nl/p/salami/p10033145,2026-09-01,Salami
Runderrookvlees,3.99,3.99,0,,Standard,150 g,https://www.lidl.nl/p/runderrookvlees/p10033147,2026-09-01,Runderrookvlees
Luxe crackers,2.29,2.29,0,,Standard,300 g,https://www.lidl.nl/p/luxe-crackers/p10033149,2026-09-01,Luxe crackers
Tarwebloem,1.39,1.39,0,,Standard,2 kilo,https://www.lidl.nl/p/tarwebloem/p10033151,2026-09-01,Tarwebloem
Pulled vlees of spareribs,6.49,6.49,0,,Standard,650-750 g,https://www.lidl.nl/p/pulled-vlees-of-spareribs/p10033153,2026-09-01,Pulled vlees of spareribs
Zalmfilet met huid,13.99,13.99,0,,Standard,1 kilo,https://www.lidl.nl/p/zalmfilet-met-huid/p10033155,2026-09-01,Salmon fillet with skin
Steenovenzpizza's,3.99,3.99,0,,Standard,4 x 300-350 g,https://www.lidl.nl/p/steenovenzpizza-s/p10033157,2026-09-01,Brick oven pizzas
Pittige augurken,2.29,2.29,0,,Standard,"1,7 liter",https://www.lidl.nl/p/pittige-augurken/p10033159,2026-09-01,Pittige augurken
Groene olijven,3.49,3.49,0,,Standard,400 g,https://www.lidl.nl/p/groene-olijven/p10033161,2026-09-01,Groene olijven
Kibbeling met saus en kruiden,5.99,5.99,0,,Standard,500 g,https://www.lidl.nl/p/kibbeling-met-saus-en-kruiden/p10033163,2026-09-01,Kibbeling met saus en kruiden
Mini ijsmix,4.19,4.19,0,,Standard,16 stuks,https://www.lidl.nl/p/mini-ijsmix/p10033165,2026-09-01,Mini ijsmix
Toiletpapier 2-laags,6.99,6.99,0,,Standard,32 rollen,https://www.lidl.nl/p/toiletpapier-2-laags/p10033167,2026-09-01,Toiletpapier 2-laags
Groene plant in pot met houtprint,4.99,4.99,0,,Standard,,https://www.lidl.nl/p/groene-plant-in-pot-met-houtprint/p10033334,2026-09-01,Groene plant in pot met houtprint
Violen in tray,1.49,1.49,0,,Standard,,https://www.lidl.nl/p/violen-in-tray/p10033335,2026-09-01,Violen in tray
Paarse heide,1.89,1.89,0,,Standard,,https://www.lidl.nl/p/paarse-heide/p10033336,2026-09-01,Paarse heide
Aster in pot,2.89,2.89,0,,Standard,,https://www.lidl.nl/p/aster-in-pot/p10033337,2026-09-01,Aster in pot
Zomerasters boeket,1.99,1.99,0,,Standard,,https://www.lidl.nl/p/zomerasters-boeket/p10033338,2026-09-01,Summer asters bouquet
Wienerschnitzel,2.49,3.49,29,Lidl Plus (-29%),Member Deal,,https://www.lidl.nl/p/wienerschnitzel/p10033169,2026-09-01,Wienerschnitzel
Kogelbiefstuk,6.99,8.39,17,Lidl Plus (-17%),Member Deal,,https://www.lidl.nl/p/kogelbiefstuk/p10033171,2026-09-01,Beef steak
CORNETTO Classic,2.99,4.79,38,,Standard,8 stuks,https://www.lidl.nl/p/cornetto-classic/p10033173,2026-09-01,CORNETTO Classic
"MARS, TWIX of SNICKERS",2.99,3.43,13,,Standard,7-pack,https://www.lidl.nl/p/mars-twix-of-snickers/p10033175,2026-09-01,"MARS, TWIX of SNICKERS"
DE RUIJTER Chocoladehagel,2.49,3.39,27,Lidl Plus (-27%),Member Deal,,https://www.lidl.nl/p/de-ruijter-chocoladehagel/p10033331,2026-09-01,DE RUIJTER Chocoladehagel
Ovensnacks,1.91,2.55,25,Lidl Plus (-25%),Member Deal,,https://www.lidl.nl/p/ovensnacks/p10033179,2026-09-01,Ovensnacks
HONIG Droge soepen,0.99,1.49,34,,Standard,50-87 g,https://www.lidl.nl/p/honig-droge-soepen/p10033181,2026-09-01,HONEY Dry ​​soups
HONIG mix,0.99,1.87,47,,Standard,36-125 g,https://www.lidl.nl/p/honig-mix/p10033191,2026-09-01,HONIG mix
LAY'S Sensations Thai sweet chili,1.69,2.19,23,Lidl Plus (-23%),Member Deal,,https://www.lidl.nl/p/lay-s-sensations-thai-sweet-chili/p10033193,2026-09-01,LAY'S Sensations Thai sweet chili
GROLSCH Pils of Herfstbok,5.99,5.99,0,,Standard,,https://www.lidl.nl/p/grolsch-pils-of-herfstbok/p10033195,2026-09-01,GROLSCH Pils of Herfstbok
GROLSCH Radler 0.0%,2.99,2.99,0,,Standard,6x330 ml,https://www.lidl.nl/p/grolsch-radler-0-0/p10033197,2026-09-01,GROLSCH Radler 0.0%
GROLSCH KANON,1.72,2.29,25,,Standard,"0,5 l",https://www.lidl.nl/p/grolsch-kanon/p10033199,2026-09-01,GROSS GUN
BACARDI,1.64,2.19,25,,Standard,250 ml,https://www.lidl.nl/p/bacardi/p10033201,2026-09-01,BACARDI
AA DRINK High Energy,0.59,0.79,25,,Standard,250 ml,https://www.lidl.nl/p/aa-drink-high-energy/p10033333,2026-09-01,AA DRINK High Energy
Vijgen,2.99,3.99,25,Lidl Plus (-25%),Member Deal,,https://www.lidl.nl/p/vijgen/p10033183,2026-09-01,Figs
Nectarines of perziken,1.99,2.49,20,Lidl Plus (-20%),Member Deal,,https://www.lidl.nl/p/nectarines-of-perziken/p10031638,2026-09-01,Nectarines of perziken
DORITOS,2.49,2.49,0,,Standard,350 g,https://www.lidl.nl/p/doritos/p10033185,2026-09-01,DORITOS
HEINEKEN pils,8.99,8.99,0,,Standard,12 x 355 ml,https://www.lidl.nl/p/heineken-pils/p10031580,2026-09-01,HEINEKEN lager
100% pindakaas,3.99,3.99,0,,Standard,1 kilo,https://www.lidl.nl/p/100-pindakaas/p10033187,2026-09-01,100% pindakaas
Alle verse sappen,1.79,2.4,25,Lidl Plus (-36%),Member Deal,,https://www.lidl.nl/p/alle-verse-sappen/p10033189,2026-09-01,Alle verse sappen
Chrysant,1.79,1.79,0,,Standard,,https://www.lidl.nl/p/chrysant/p10033339,2026-09-01,Chrysanthemum
Peperplant in zinken emmer ton sur ton,2.89,2.89,0,,Standard,,https://www.lidl.nl/p/peperplant-in-zinken-emmer-ton-sur-ton/p10033340,2026-09-01,Pepper plant in tone-on-tone zinc bucket
