id,hq_id,title,brand,scraped_aisle,main_category,sub_category,final_price,original_price,discount_pct,discount_label,deal_price,deal_count,unit,unit_price_description,is_bonus,discount_type,bonus_mechanism,bonus_start,bonus_end,nutriscore,available_online,shop_type,url,scraped_at,title_eng,aisle_eng
562392,0,Alpro Sojadrink original 4-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,7.56,7.96,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi562392,2026-08-31,Alpro Sojadrink original 4-pack,vegetarisch-vegan-en-plantaardig
413077,856340,Maza Hoemoes less salt,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,2.49,2.49,,,,,200 g,prijs per kg €12.45,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi413077,2026-08-31,Maza Hoemoes less salt,vegetarisch-vegan-en-plantaardig
611394,0,Maza Hoemoes less salt 4-pack,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,9.46,9.96,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi611394,2026-08-31,Maza Hoemoes less salt 4-pack,vegetarisch-vegan-en-plantaardig
445420,707248,Kips Vega smeerworst kleintje,Kips,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige vleeswaren,2.19,2.19,,,,,6 x 20 g,prijs per kg €18.25,False,,,,,D,True,AH,https://www.ah.nl/producten/product/wi445420,2026-08-31,Kips Vega smeerworst kleintje,vegetarisch-vegan-en-plantaardig
591341,38699,AH Terra Soja gurt,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige yoghurt naturel,1.79,1.79,,,,,1 l,prijs per liter €1.79,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi591341,2026-08-31,AH Terra Soya gurt,vegetarisch-vegan-en-plantaardig
570853,11080,Oatly! Biologische barista haver,Oatly!,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,2.99,2.99,,,,,1 l,prijs per liter €2.99,False,,,,,D,True,AH,https://www.ah.nl/producten/product/wi570853,2026-08-31,Oatly! Organic barista oats,vegetarisch-vegan-en-plantaardig
611231,0,Oatly! Bio barista haver 4-pack,Oatly!,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,11.36,11.96,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi611231,2026-08-31,Oatly! Bio barista haver 4-pack,vegetarisch-vegan-en-plantaardig
114698,535295,Alpro Sojadrink zonder suikers,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,1.99,1.99,,,,,1 l,prijs per liter €1.99,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi114698,2026-08-31,Alpro Sojadrink zonder suikers,vegetarisch-vegan-en-plantaardig
607847,0,Alpro Sojadrink zonder suikers 4-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Sojadrink,7.56,7.96,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi607847,2026-08-31,Alpro Soya drink without sugars 4-pack,vegetarisch-vegan-en-plantaardig
196169,794356,Alpro Mild & creamy vanille smaak,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige yoghurt met smaak,2.99,2.99,,,,,750 g,prijs per kg €3.99,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi196169,2026-08-31,Alpro Mild & creamy vanille smaak,vegetarisch-vegan-en-plantaardig
604675,0,Alpro Mild & creamy vanille smaak 2-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige yoghurt met smaak,5.68,5.98,5.0,5% volume voordeel,,,2 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi604675,2026-08-31,Alpro Mild & creamy vanilla flavor 2-pack,vegetarisch-vegan-en-plantaardig
407970,853211,Alpro Plantaardige kwark naturel,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Plantaardige kwark, vla",2.49,2.49,,,,,400 g,prijs per kg €6.23,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi407970,2026-08-31,Alpro Plantaardige kwark naturel,vegetarisch-vegan-en-plantaardig
593697,0,Alpro Plantaardige kwark naturel 2-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Plantaardige kwark, vla",3.98,4.98,20.0,20% volume voordeel,,,2 stuks,,True,AHOO,20% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi593697,2026-08-31,Alpro Plantaardige kwark naturel 2-pack,vegetarisch-vegan-en-plantaardig
608895,65275,Oatly! Matcha strawberry flavour,Oatly!,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,2.59,2.59,,,,,250 ml,prijs per liter €10.36,False,,,,,D,True,AH,https://www.ah.nl/producten/product/wi608895,2026-08-31,Oatly! Matcha strawberry flavour,vegetarisch-vegan-en-plantaardig
623496,0,Oatly Matcha strawberry flavour 3-pack,Oatly,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Haverdrink,6.22,7.77,20.0,20% volume voordeel,,,3 stuks,,True,AHOO,20% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi623496,2026-08-31,Oatly Matcha strawberry flavour 3-pack,vegetarisch-vegan-en-plantaardig
556302,691342,Alpro Plantaardige variatie op kwark mango,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Plantaardige kwark, vla",2.99,2.99,,,,,400 g,prijs per kg €7.48,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi556302,2026-08-31,Alpro Plantaardige variatie op kwark mango,vegetarisch-vegan-en-plantaardig
593699,0,Alpro Plantaardige kwark mango 2-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Plantaardige kwark, vla",4.78,5.98,20.0,20% volume voordeel,,,2 stuks,,True,AHOO,20% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi593699,2026-08-31,Alpro Plantaardige kwark mango 2-pack,vegetarisch-vegan-en-plantaardig
413076,856339,Maza Hoemoes tomaat basilicum,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,2.59,2.59,,,,,200 g,prijs per kg €12.95,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi413076,2026-08-31,Maza Hoemoes tomaat basilicum,vegetarisch-vegan-en-plantaardig
611400,0,Maza Hoemoes tomaat basilicum 4-pack,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,9.84,10.36,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi611400,2026-08-31,Maza Hoemoes tomaat basilicum 4-pack,vegetarisch-vegan-en-plantaardig
438962,70499,AH Plantaardige hummus pikant,AH,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,1.39,1.39,,,,,200 g,prijs per kg €6.95,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi438962,2026-08-31,AH Plantaardige hummus pikant,vegetarisch-vegan-en-plantaardig
202855,798418,Maza Hoemoes rode biet,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,2.69,2.69,,,,,200 g,prijs per kg €13.45,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi202855,2026-08-31,Maza Hoemoes rode biet,vegetarisch-vegan-en-plantaardig
564798,2454,AH Terra Terra plantaardige rulgehakt,AH Terra,vegetarisch-vegan-en-plantaardig,Vlees,Vegetarisch gehakt,2.85,2.85,,,,,375 g,prijs per kg €7.60,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi564798,2026-08-31,AH Terra Terra vegetable minced meat,vegetarisch-vegan-en-plantaardig
611397,0,Maza Hoemoes rode biet 4-pack,Maza,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,10.22,10.76,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi611397,2026-08-31,Maza Hoemoes rode biet 4-pack,vegetarisch-vegan-en-plantaardig
475112,727769,Vivera Vegetarische kaas schnitzel,Vivera,vegetarisch-vegan-en-plantaardig,Vlees,Vegetarische schnitzel,3.29,3.29,,,,,150 g,prijs per kg €21.93,False,,,,,E,True,AH,https://www.ah.nl/producten/product/wi475112,2026-08-31,Vivera Vegetarische kaas schnitzel,vegetarisch-vegan-en-plantaardig
462556,715197,Kips Vega smeerworst tuinkruiden,Kips,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige vleeswaren,2.49,2.49,,,,,125 g,prijs per kg €19.92,False,,,,,E,True,AH,https://www.ah.nl/producten/product/wi462556,2026-08-31,Kips Vega sausage spread garden herbs,vegetarisch-vegan-en-plantaardig
556299,594391,AH Terra Plantaardig kokos gurt ongezoet,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Plantaardige yoghurt met smaak,1.99,1.99,,,,,500 g,prijs per kg €3.98,False,,,,,C,True,AH,https://www.ah.nl/producten/product/wi556299,2026-08-31,AH Terra Plantaardig kokos gurt ongezoet,vegetarisch-vegan-en-plantaardig
580545,23253,AH Terra Plantaardige kipstukjes,AH Terra,vegetarisch-vegan-en-plantaardig,Vlees,Vegetarische stukjes,3.45,3.45,,,,,300 g,prijs per kg €11.50,False,,,,,B,True,AH,https://www.ah.nl/producten/product/wi580545,2026-08-31,AH Terra Plantaardige kipstukjes,vegetarisch-vegan-en-plantaardig
564897,2479,AH Terra Biologische tofu,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Tofu,1.25,1.25,,,,,325 g,prijs per kg €3.85,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi564897,2026-08-31,AH Terra Biologische tofu,vegetarisch-vegan-en-plantaardig
604923,58790,AH Terra Hummus gegrilde groente,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,2.69,2.69,,,,,175 g,prijs per kg €15.37,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi604923,2026-08-31,AH Terra Hummus gegrilde groente,vegetarisch-vegan-en-plantaardig
622356,0,AH Terra Hummus gegrilde groente 2-pack,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,5.11,5.38,5.0,5% volume voordeel,,,2 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi622356,2026-08-31,AH Terra Hummus gegrilde groente 2-pack,vegetarisch-vegan-en-plantaardig
622357,0,AH Terra Hummus gegrilde groente 3-pack,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,7.26,8.07,10.0,10% volume voordeel,,,3 stuks,,True,AHOO,10% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi622357,2026-08-31,AH Terra Hummus gegrilde groente 3-pack,vegetarisch-vegan-en-plantaardig
622358,0,AH Terra Hummus gegrilde groente 4-pack,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,9.15,10.76,15.0,15% volume voordeel,,,4 stuks,,True,AHOO,15% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi622358,2026-08-31,AH Terra Hummus gegrilde groente 4-pack,vegetarisch-vegan-en-plantaardig
220748,815559,Alpro Amandeldrink geroosterd zonder suikers,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Amandel, cashewdrink",3.19,3.19,,,,,1 l,prijs per liter €3.19,False,,,,,B,True,AH,https://www.ah.nl/producten/product/wi220748,2026-08-31,Alpro Amandeldrink geroosterd zonder suikers,vegetarisch-vegan-en-plantaardig
564600,0,Alpro Amandeldrink zonder suikers 4-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Amandel, cashewdrink",12.12,12.76,5.0,5% volume voordeel,,,4 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi564600,2026-08-31,Alpro Amandeldrink zonder suikers 4-pack,vegetarisch-vegan-en-plantaardig
604924,58791,AH Hummus naturel,AH,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,2.29,2.29,,,,,175 g,prijs per kg €13.09,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi604924,2026-08-31,AH Hummus naturel,vegetarisch-vegan-en-plantaardig
622362,0,AH Terra Hummus naturel 2-pack,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,4.35,4.58,5.0,5% volume voordeel,,,2 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi622362,2026-08-31,AH Terra Hummus naturel 2-pack,vegetarisch-vegan-en-plantaardig
622364,0,AH Terra Hummus naturel 4-pack,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,7.79,9.16,15.0,15% volume voordeel,,,4 stuks,,True,AHOO,15% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi622364,2026-08-31,AH Terra Hummus naturel 4-pack,vegetarisch-vegan-en-plantaardig
622363,0,AH Terra Hummus naturel 3-pack,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus naturel,6.18,6.87,10.0,10% volume voordeel,,,3 stuks,,True,AHOO,10% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi622363,2026-08-31,AH Terra Hummus naturel 3-pack,vegetarisch-vegan-en-plantaardig
520119,695871,Alpro Plantaardige variatie op kwark aardbei,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Plantaardige kwark, vla",2.89,2.89,,,,,400 g,prijs per kg €7.23,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi520119,2026-08-31,Alpro Plantaardige variatie op kwark aardbei,vegetarisch-vegan-en-plantaardig
593698,0,Alpro Plantaardige kwark aardbei 2-pack,Alpro,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig","Plantaardige kwark, vla",4.62,5.78,20.0,20% volume voordeel,,,2 stuks,,True,AHOO,20% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi593698,2026-08-31,Alpro Plantaardige kwark aardbei 2-pack,vegetarisch-vegan-en-plantaardig
397382,848146,Vivera Plantaardige kipkrokant schnitzel,Vivera,vegetarisch-vegan-en-plantaardig,Vlees,Vegetarische schnitzel,3.39,3.39,,,,,200 g,prijs per kg €16.95,False,,,,,B,True,AH,https://www.ah.nl/producten/product/wi397382,2026-08-31,Vivera Plantaardige kipkrokant schnitzel,vegetarisch-vegan-en-plantaardig
604928,58795,AH Hummus zongedroogde tomaat,AH,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,2.49,2.49,,,,,175 g,prijs per kg €14.23,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi604928,2026-08-31,AH Hummus zongedroogde tomaat,vegetarisch-vegan-en-plantaardig
622371,0,AH Terra Hummus zongedroogde tomaat 2-pack,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,4.73,4.98,5.0,5% volume voordeel,,,2 stuks,,True,AHOO,5% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi622371,2026-08-31,AH Terra Hummus zongedroogde tomaat 2-pack,vegetarisch-vegan-en-plantaardig
604925,58792,AH Hummus pikant,AH,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,2.49,2.49,,,,,175 g,prijs per kg €14.23,False,,,,,A,True,AH,https://www.ah.nl/producten/product/wi604925,2026-08-31,AH Hummus pikant,vegetarisch-vegan-en-plantaardig
622372,0,AH Terra Hummus zongedroogde tomaat 3-pack,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,6.72,7.47,10.0,10% volume voordeel,,,3 stuks,,True,AHOO,10% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi622372,2026-08-31,AH Terra Hummus zongedroogde tomaat 3-pack,vegetarisch-vegan-en-plantaardig
622373,0,AH Terra Hummus zongedroogde tomaat 4-pack,AH Terra,vegetarisch-vegan-en-plantaardig,"Vegetarisch, vegan en plantaardig",Hummus met smaakje,8.47,9.96,15.0,15% volume voordeel,,,4 stuks,,True,AHOO,15% volume voordeel,2026-08-31,2999-12-31,,True,AH,https://www.ah.nl/producten/product/wi622373,2026-08-31,AH Terra Hummus sun-dried tomato 4-pack,vegetarisch-vegan-en-plantaardig
