title,price,old_price,discount_percent,discount_label,deal_type,unit,url,scraped_at,title_eng
Bruine bollen,1.29,1.29,0,,Standard,,https://www.lidl.nl/p/bruine-bollen/p10032643,2026-08-28,Brown balls
Walnoten-honingbroodje,0.49,0.59,17,Lidl Plus (-17%),Member Deal,,https://www.lidl.nl/p/walnoten-honingbroodje/p10032849,2026-08-28,Walnut-honey roll
Sesam volkoren lang lekker,1.69,1.99,15,Lidl Plus (-15%),Member Deal,,https://www.lidl.nl/p/sesam-volkoren-lang-lekker/p10032851,2026-08-28,Sesame whole grain delicious for a long time
Rustiek volkoren desem batard,1.79,2.19,18,Lidl Plus (-18%),Member Deal,,https://www.lidl.nl/p/rustiek-volkoren-desem-batard/p10032647,2026-08-28,Rustic whole wheat sourdough batard
Cronut met kokossmaak,0.99,0.99,0,,Standard,Per stuk,https://www.lidl.nl/p/cronut-met-kokossmaak/p10032649,2026-08-28,Coconut flavored cronut
Citroencake,2.99,2.99,0,,Standard,350 g,https://www.lidl.nl/p/citroencake/p10032651,2026-08-28,Lemon cake
Diamanthaas gemarineerd,2.49,2.49,0,,Standard,250 g,https://www.lidl.nl/p/diamanthaas-gemarineerd/p10032653,2026-08-28,Marinated diamond tenderloin
BBQ-worst jalepeÃ±o,2.69,2.69,0,,Standard,300 g,https://www.lidl.nl/p/bbq-worst-jalepeno/p10032655,2026-08-28,BBQ sausage jalepeÃ±o
Kipfiletblokjes,6.99,9.28,25,Lidl Plus (-25%),Member Deal,,https://www.lidl.nl/p/kipfiletblokjes/p10032657,2026-08-28,Chicken fillet cubes
Varkenshaas-medaillons gemarineerd,6.99,6.99,0,,Standard,360 g,https://www.lidl.nl/p/varkenshaas-medaillons-gemarineerd/p10032659,2026-08-28,Marinated pork tenderloin medallions
Maatjesharing met ui,2.99,2.99,0,,Standard,,https://www.lidl.nl/p/maatjesharing-met-ui/p10032853,2026-08-28,Maatje herring with onion
Hele zalmzijde op huid,1.79,1.79,0,,Standard,,https://www.lidl.nl/p/hele-zalmzijde-op-huid/p10032661,2026-08-28,Whole salmon side on skin
Kip ovenschotel sweet chili,4.99,4.99,0,,Standard,580 g,https://www.lidl.nl/p/kip-ovenschotel-sweet-chili/p10032663,2026-08-28,Chicken casserole sweet chili
Plantaardige nuggets of kipburger,1.49,1.95,24,Lidl Plus (tot -24%),Member Deal,,https://www.lidl.nl/p/plantaardige-nuggets-of-kipburger/p10032665,2026-08-28,Vegetable nuggets or chicken burger
Valess,2.49,3.55,30,,Standard,160-180 g,https://www.lidl.nl/p/valess/p10032667,2026-08-28,Valess
Griekse stijl yoghurt 2%,1.89,2.3,18,,Standard,"1,1 kilo",https://www.lidl.nl/p/griekse-stijl-yoghurt-2/p10032669,2026-08-28,Greek style yogurt 2%
Goudse kaasplakken,2.79,3.89,28,,Standard,400 g,https://www.lidl.nl/p/goudse-kaasplakken/p10032671,2026-08-28,Gouda cheese slices
Fruit-yoghurt Griekse style,1.99,2.45,19,Lidl Plus (-19%),Member Deal,,https://www.lidl.nl/p/fruit-yoghurt-griekse-style/p10032673,2026-08-28,Fruit yogurt Greek style
Gerookte scharrel kipfilet,2.39,2.99,20,,Standard,200 g,https://www.lidl.nl/p/gerookte-scharrel-kipfilet/p10032675,2026-08-28,Smoked free-range chicken fillet
Gouda extra oud plakken,6.99,6.99,0,,Standard,,https://www.lidl.nl/p/gouda-extra-oud-plakken/p10032677,2026-08-28,Gouda extra old paste
OPTIMEL Kwark,1.69,2.25,25,,Standard,500 g,https://www.lidl.nl/p/optimel-kwark/p10032679,2026-08-28,OPTIMEL Cottage cheese
Smeerkaas,0.99,1.18,16,Lidl Plus (-16%),Member Deal,,https://www.lidl.nl/p/smeerkaas/p10032681,2026-08-28,Cheese spread
Roomboter-croissants,1.29,1.46,12,,Standard,4 stuks,https://www.lidl.nl/p/roomboter-croissants/p10032683,2026-08-28,Butter croissants
Carpaccio,2.99,3.79,21,,Standard,123 g,https://www.lidl.nl/p/carpaccio/p10032685,2026-08-28,Carpaccio
PRINCES Tonijn in water,4.99,4.99,0,,Standard,4 x 145 g,https://www.lidl.nl/p/princes-tonijn-in-water/p10032687,2026-08-28,PRINCESS Tuna in water
KERRYGOLD Ierse boter Original,2.99,2.99,0,,Standard,250 g,https://www.lidl.nl/p/kerrygold-ierse-boter-original/p10032855,2026-08-28,KERRYGOLD Irish butter Original
DUO PENOTTI hazelnoot vanille,3.49,3.49,0,,Standard,750 g,https://www.lidl.nl/p/duo-penotti-hazelnoot-vanille/p10032689,2026-08-28,DUO PENOTTI hazelnut vanilla
JACK LINK'S Beef Jerky,3.99,3.99,0,,Standard,60 g,https://www.lidl.nl/p/jack-link-s-beef-jerky/p10032691,2026-08-28,JACK LINK'S Beef Jerky
BIFI,1.99,1.99,0,,Standard,110 g / 3 x 45 g,https://www.lidl.nl/p/bifi/p10032693,2026-08-28,BIFI
KNORR Cup-a-soup of Good Noodles of pasta,0.99,0.99,0,,Standard,65-71 g / 3 x 175 ml,https://www.lidl.nl/p/knorr-cup-a-soup-of-good-noodles-of-pasta/p10032695,2026-08-28,KNORR Cup-a-soup or Good Noodles or pasta
Kip samurai of tonijnsalade,2.19,2.19,0,,Standard,450 g,https://www.lidl.nl/p/kip-samurai-of-tonijnsalade/p10032697,2026-08-28,Chicken samurai or tuna salad
Energy drink XXL,0.89,1.5,41,,Standard,Halve liter,https://www.lidl.nl/p/energy-drink-xxl/p10032699,2026-08-28,Energy drink XXL
WAGNER Pizza Fina,1.99,1.99,0,,Standard,320-360 g,https://www.lidl.nl/p/wagner-pizza-fina/p10032701,2026-08-28,WAGNER Pizza Fina
Spaghetti of penne,0.79,0.89,11,,Standard,"1,2 kilo",https://www.lidl.nl/p/spaghetti-of-penne/p10032703,2026-08-28,Spaghetti or penne
Poffertjes,2.09,2.94,29,,Standard,625 g,https://www.lidl.nl/p/poffertjes/p10032705,2026-08-28,Poffertjes
Pitabroodjes,1.49,1.66,10,,Standard,800 g / 2 x 5 stuks,https://www.lidl.nl/p/pitabroodjes/p10032707,2026-08-28,Pita breads
Olijven zonder pit,2.59,2.89,10,,Standard,720 ml,https://www.lidl.nl/p/olijven-zonder-pit/p10032709,2026-08-28,Olives without pits
SatÃ©saus kant & klaar,1.29,1.45,11,,Standard,520 g,https://www.lidl.nl/p/satesaus-kant-klaar/p10032711,2026-08-28,Satay sauce ready-made
Nasi goreng of Bami goreng gewokt,3.49,3.89,10,,Standard,1 kg,https://www.lidl.nl/p/nasi-goreng-of-bami-goreng-gewokt/p10032713,2026-08-28,Nasi goreng or Bami goreng stir-fried
FAIRTRADE ORIGINAL Curry kruidenpasta,3.49,3.49,0,,Standard,2 x 70 g,https://www.lidl.nl/p/fairtrade-original-curry-kruidenpasta/p10032715,2026-08-28,FAIRTRADE ORIGINAL Curry spice paste
Roze koeken,1.49,1.97,24,,Standard,8 stuks,https://www.lidl.nl/p/roze-koeken/p10032717,2026-08-28,Pink cookies
Kano's,2.49,3.5,29,,Standard,14 stuks,https://www.lidl.nl/p/kano-s/p10032719,2026-08-28,Canoes
Diverse ijsjes,1.79,1.79,0,Lidl Plus (tot -41%),Member Deal,,https://www.lidl.nl/p/diverse-ijsjes/p10032721,2026-08-28,Various ice creams
KipsatÃ© bakje,0.99,1.65,40,Lidl Plus (-40%),Member Deal,,https://www.lidl.nl/p/kipsate-bakje/p10032723,2026-08-28,Chicken satay bowl
Maria Biscuits,1.99,2.2,10,,Standard,5 x 200 g,https://www.lidl.nl/p/maria-biscuits/p10032725,2026-08-28,Maria Biscuits
Scharrel- eierkoeken,1.66,1.66,0,,Standard,350 g,https://www.lidl.nl/p/scharrel-eierkoeken/p10032727,2026-08-28,Free-range egg cakes
Fruitgom partymix,4.99,4.99,0,,Standard,1100-1200 g,https://www.lidl.nl/p/fruitgom-partymix/p10032729,2026-08-28,Fruit gum party mix
HARIBO,1.69,1.69,0,,Standard,185-250 g,https://www.lidl.nl/p/haribo/p10032731,2026-08-28,HARIBO
M&M's of MALTESERS,2.25,2.25,0,,Standard,135-200 g,https://www.lidl.nl/p/m-m-s-of-maltesers/p10032733,2026-08-28,M&M's or MALTESERS
Koffiedrink,0.99,1.13,12,,Standard,380 ml,https://www.lidl.nl/p/koffiedrink/p10032735,2026-08-28,Coffee drink
Wraps XXL,1.69,1.88,10,,Standard,,https://www.lidl.nl/p/wraps-xxl/p10032737,2026-08-28,Wraps XXL
Ontbijtspek,1.99,2.58,23,Lidl Plus (-22%),Member Deal,,https://www.lidl.nl/p/ontbijtspek/p10032739,2026-08-28,Breakfast bacon
Patat frites,3.99,4.61,13,,Standard,"3,5 kilo",https://www.lidl.nl/p/patat-frites/p10032741,2026-08-28,French fries
Picco pizzi,1.99,2.89,31,Lidl Plus (-31%),Member Deal,,https://www.lidl.nl/p/picco-pizzi/p10032743,2026-08-28,Picco pizzi
Chickenwings,5.49,6.65,17,,Standard,1 kilo,https://www.lidl.nl/p/chickenwings/p10032745,2026-08-28,Chicken wings
Geraspte mozzarella,4.99,5.98,17,,Standard,500 g,https://www.lidl.nl/p/geraspte-mozzarella/p10032747,2026-08-28,Grated mozzarella
Verse focaccia,1.49,1.99,25,Lidl Plus (-25%),Member Deal,,https://www.lidl.nl/p/verse-focaccia/p10032857,2026-08-28,Fresh focaccia
Oven rundvlees kroketten,3.39,3.39,0,,Standard,480 g,https://www.lidl.nl/p/oven-rundvlees-kroketten/p10032749,2026-08-28,Oven beef croquettes
Oven mini snacks,5.49,6.78,19,,Standard,640 g,https://www.lidl.nl/p/oven-mini-snacks/p10032751,2026-08-28,Oven mini snacks
Mayonaise in knijpfles,1.99,2.45,19,,Standard,750 ml,https://www.lidl.nl/p/mayonaise-in-knijpfles/p10032753,2026-08-28,Mayonnaise in squeeze bottle
Mini krieltjes,1.59,1.84,14,,Standard,1 kilo,https://www.lidl.nl/p/mini-krieltjes/p10032755,2026-08-28,Mini potatoes
Vloeibare margarine olijf,3.29,3.58,8,,Standard,750 ml,https://www.lidl.nl/p/vloeibare-margarine-olijf/p10032757,2026-08-28,Liquid margarine olive
Naanbroodjes,1.29,1.79,28,Lidl Plus (tot -27%),Member Deal,,https://www.lidl.nl/p/naanbroodjes/p10032759,2026-08-28,Naan breads
Kaasstengels,1.39,1.59,13,,Standard,200 g,https://www.lidl.nl/p/kaasstengels/p10032761,2026-08-28,Cheese sticks
Schouder- ham,1.49,1.72,13,,Standard,200 g,https://www.lidl.nl/p/schouder-ham/p10032763,2026-08-28,Shoulder ham
Leeuwen- koppen,3.67,3.67,0,,Standard,600 g,https://www.lidl.nl/p/leeuwen-koppen/p10032765,2026-08-28,Lion heads
Yoghurt- en fruitrepen,1.19,1.35,12,Lidl Plus (tot -12%),Member Deal,,https://www.lidl.nl/p/yoghurt-en-fruitrepen/p10032767,2026-08-28,Yogurt and fruit bars
Luxe kaneel krakelingen,1.99,1.99,0,,Standard,250 g,https://www.lidl.nl/p/luxe-kaneel-krakelingen/p10032769,2026-08-28,Luxury cinnamon pretzels
Mascarpone,3.29,3.29,0,,Standard,500 g,https://www.lidl.nl/p/mascarpone/p10032771,2026-08-28,Mascarpone
Bio gesneden bieten,1.49,2.29,35,Lidl Plus (-35%),Member Deal,,https://www.lidl.nl/p/bio-gesneden-bieten/p10032773,2026-08-28,Organic sliced ​​beets
Slamelange met rode biet,0.99,1.69,41,Lidl Plus (-41%),Member Deal,,https://www.lidl.nl/p/slamelange-met-rode-biet/p10032775,2026-08-28,Lettuce mixture with beetroot
Filet americain,2.19,2.44,10,,Standard,175 g,https://www.lidl.nl/p/filet-americain/p10032777,2026-08-28,Filet americain
Sauvignon Blanc Val de Loire IGP,4.49,5.49,18,Lidl Plus (-18%),Member Deal,,https://www.lidl.nl/p/sauvignon-blanc-val-de-loire-igp/p10032779,2026-08-28,Sauvignon Blanc Val de Loire IGP
Roombrie,2.99,3.67,19,,Standard,275 g,https://www.lidl.nl/p/roombrie/p10032781,2026-08-28,Cream brie
Diverse mixdrankjes,1.69,1.69,0,,Standard,"0,25 - 0,7 l",https://www.lidl.nl/p/diverse-mixdrankjes/p10032783,2026-08-28,Various mixed drinks
SPA Reine of Intens,2.89,2.89,0,,Standard,6 x 500 ml,https://www.lidl.nl/p/spa-reine-of-intens/p10032785,2026-08-28,SPA Pure or Intense
CHOCOMEL,0.99,0.99,0,,Standard,250 / 300 ml,https://www.lidl.nl/p/chocomel/p10032787,2026-08-28,CHOCOMEL
AMSTEL Radler 0.0,2.99,5.99,50,,Standard,"6 x 0,33 l",https://www.lidl.nl/p/amstel-radler-0-0/p10032859,2026-08-28,AMSTEL Radler 0.0
Zindandel RosÃ©,2.99,3.99,25,Lidl Plus (-25%),Member Deal,,https://www.lidl.nl/p/zindandel-rose/p10032789,2026-08-28,Zindandel Rosé
Cigar box chili cabernet sauvignon '22,7.49,7.49,0,,Standard,"0,75 l",https://www.lidl.nl/p/cigar-box-chili-cabernet-sauvignon-22/p10032791,2026-08-28,Cigar box chili cabernet sauvignon '22
Wasmiddel Tropical,8.99,8.99,0,,Standard,5 l,https://www.lidl.nl/p/wasmiddel-tropical/p10032793,2026-08-28,Detergent Tropical
EDET Toiletpapier Ultra Soft,7.99,7.99,0,,Standard,16 rollen,https://www.lidl.nl/p/edet-toiletpapier-ultra-soft/p10032861,2026-08-28,EDET Toilet paper Ultra Soft
Heuchera Premium,3.99,3.99,0,,Standard,,https://www.lidl.nl/p/heuchera-premium/p10032795,2026-08-28,Heuchera Premium
Heide in tray,5.99,5.99,0,,Standard,Tray 6 stuks,https://www.lidl.nl/p/heide-in-tray/p10032797,2026-08-28,Heather in tray
Vleesetende plant,3.49,3.49,0,,Standard,,https://www.lidl.nl/p/vleesetende-plant/p10032799,2026-08-28,Carnivorous plant
Rozenboeket,5.99,5.99,0,,Standard,15 stelen,https://www.lidl.nl/p/rozenboeket/p10032801,2026-08-28,Rose bouquet
Potroos,1.49,1.49,0,,Standard,,https://www.lidl.nl/p/potroos/p10032803,2026-08-28,Pot rose
Herfst- anemoon,6.99,6.99,0,,Standard,,https://www.lidl.nl/p/herfst-anemoon/p10032805,2026-08-28,Autumn anemone
Hebe hey beauty mix,2.99,2.99,0,,Standard,,https://www.lidl.nl/p/hebe-hey-beauty-mix/p10032807,2026-08-28,Hebe hey beauty mix
Kamer- plantenmix in pot,3.99,3.99,0,,Standard,,https://www.lidl.nl/p/kamer-plantenmix-in-pot/p10032809,2026-08-28,House plant mix in pot
Hertog Jan bier,8.99,8.99,0,,Standard,"12 x 0,33 l",https://www.lidl.nl/p/hertog-jan-bier/p10032811,2026-08-28,Hertog Jan beer
RITTER SPORT,1.29,2.09,38,,Standard,100 g,https://www.lidl.nl/p/ritter-sport/p10032813,2026-08-28,RITTER SPORTS
LU Bastogne,1.49,1.95,24,,Standard,260 g,https://www.lidl.nl/p/lu-bastogne/p10032815,2026-08-28,LU Bastogne
Fritessaus,2.49,3.09,19,,Standard,750 ml,https://www.lidl.nl/p/fritessaus/p10032817,2026-08-28,French fries sauce
Mager rundergehakt,3.49,4.69,26,Lidl Plus (-26%),Member Deal,,https://www.lidl.nl/p/mager-rundergehakt/p10032819,2026-08-28,Lean ground beef
Kabeljauwburger,3.69,5.69,35,Lidl Plus (-35%),Member Deal,,https://www.lidl.nl/p/kabeljauwburger/p10032821,2026-08-28,Cod burger
Ice tea,1.79,1.79,0,,Standard,"1,5 liter",https://www.lidl.nl/p/ice-tea/p10032863,2026-08-28,Ice tea
LEFFE Blond 0.0 of Hertog Jan 0.0,3.99,3.99,0,,Standard,"6 x 0,33 l",https://www.lidl.nl/p/leffe-blond-0-0-of-hertog-jan-0-0/p10032823,2026-08-28,LEFFE Blond 0.0 or Hertog Jan 0.0
DESPERADOS,1.72,2.29,25,,Standard,"0,5 l",https://www.lidl.nl/p/desperados/p10032825,2026-08-28,DESPERADOS
Scheersysteem,9.25,18.49,50,,Standard,,https://www.lidl.nl/p/scheersysteem/p10032827,2026-08-28,Shaving system
2-in-1 hygiÃ«nische doekjes,1.89,3.79,50,Lidl Plus (-50%),Member Deal,,https://www.lidl.nl/p/2-in-1-hygienische-doekjes/p10032829,2026-08-28,2-in-1 hygienic wipes
SuikermaÃ¯s,1.69,2.49,32,Lidl Plus (-32%),Member Deal,,https://www.lidl.nl/p/suikermais/p10032831,2026-08-28,Sweet corn
Ready to eat avocado's,1.69,2.49,32,Lidl Plus (-32%),Member Deal,,https://www.lidl.nl/p/ready-to-eat-avocado-s/p10032833,2026-08-28,Ready to eat avocados
Alle verse pizza's,3.49,5.19,33,Lidl Plus (tot -33%),Member Deal,,https://www.lidl.nl/p/alle-verse-pizza-s/p10032835,2026-08-28,All fresh pizzas
Bitterol Aperitivo,3.74,4.99,25,Lidl Plus (-25%),Member Deal,,https://www.lidl.nl/p/bitterol-aperitivo/p10032837,2026-08-28,Bitterol Aperitivo
Prosecco Spumante,5.24,6.99,25,Lidl Plus (-25%),Member Deal,,https://www.lidl.nl/p/prosecco-spumante/p10032839,2026-08-28,Prosecco Spumante
LAY's Max,1.49,1.49,0,,Standard,185 g,https://www.lidl.nl/p/lay-s-max/p10032841,2026-08-28,LAYs Max
